path,relative_path,top_folder,raw_class,class,extension,format,mode,file_size_mb,width,height,megapixels,aspect_ratio,orientation,sha256,phash_int,phash
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\83.JPG",Фото руд по сортам. ч2\тонкие\83.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.806596,2272,1704,3.871488,1.3333333333333333,landscape,b870a6b9ed43bde4c1c396799a6e563f357565b9bce85d3d7a1aaab6d85053a0,10165532320741227567,8d1339c952887c2f
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\83_.jpg",Фото руд по сортам. ч2\тонкие\83_.jpg,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,4.380514,4160,2768,11.51488,1.5028901734104045,landscape,bedeb87a4f806f93d07d3de99859e76b8c4d69bc1c1f8469f02bb1407e5ddf00,15187102901922730691,d2c36d9fe46892c3
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\84.JPG",Фото руд по сортам. ч2\тонкие\84.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.81609,2272,1704,3.871488,1.3333333333333333,landscape,4636e287daba74c3a8055aea1fee7a43ae8fbdce0ab8385b8c3ff871ff8362e3,9453939854783433330,8333243574464a72
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\85.JPG",Фото руд по сортам. ч2\тонкие\85.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.829054,2272,1704,3.871488,1.3333333333333333,landscape,4c309247d79d7c83a8dd339c3cc337410aa228cb480255e2bb34cefc97841f2d,9955617460623878828,8a2975555429aaac
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\86.JPG",Фото руд по сортам. ч2\тонкие\86.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.789774,2272,1704,3.871488,1.3333333333333333,landscape,85dc71b3b38bb84e9f417474a3e5ea63706d755195983eb152a607a630beaa52,9598338849838365833,853426546a727c89
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\87.JPG",Фото руд по сортам. ч2\тонкие\87.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.837887,2272,1704,3.871488,1.3333333333333333,landscape,dbb5dedd6bb57cbb4bd9937c491e37d39a161bfe35d3a03dcd0f690084c7dcd1,10792315795521763375,95c602092fe9782f
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\88.JPG",Фото руд по сортам. ч2\тонкие\88.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.839922,2272,1704,3.871488,1.3333333333333333,landscape,e9b7e61599ae8dfee20bb322284a7a0e8bc63764409a860796625c848b379af3,11540269937685959386,a027465d87e412da
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\89.JPG",Фото руд по сортам. ч2\тонкие\89.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.828551,2272,1704,3.871488,1.3333333333333333,landscape,83f5f47f8899cdb71b9235f8692f9d704d3befb469a670f5cb6ecbde3dac2220,9250473066231654256,8060483e1d0e6770
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\8_.jpg",Фото руд по сортам. ч2\тонкие\8_.jpg,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,5.504744,4160,2768,11.51488,1.5028901734104045,landscape,25f31528a3237025212f6ea6151aec8fc6799a793ca5810eb264c80dcfe67432,15314985412489251835,d489c21723b60bfb
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\9.jpg",Фото руд по сортам. ч2\тонкие\9.jpg,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.289134,2449,1702,4.168198,1.4388954171562867,landscape,f66522583d8389d43707eac77950954a552d5dad385c6065520ddcdbc36a45af,10548304910465644186,92631b6dc2d0369a
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\90.JPG",Фото руд по сортам. ч2\тонкие\90.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.802778,2272,1704,3.871488,1.3333333333333333,landscape,a85335020f45490d0c02da074c53d8aeabc1bd59e481a0a6b099376adad89ac0,11029990502614389819,991265ec3843543b
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\91.JPG",Фото руд по сортам. ч2\тонкие\91.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.841892,2272,1704,3.871488,1.3333333333333333,landscape,3650460969d913dd39b139d11330134d5d35ccdd8a3313a3e6df6cfe6abf984e,14059742041732551430,c31e3ce52f181306
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\92.JPG",Фото руд по сортам. ч2\тонкие\92.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.812853,2272,1704,3.871488,1.3333333333333333,landscape,99c2db5d15d0a23c117ed0a0deb625eb553501d35cd470de3b322815d9ef51b6,9999505417625891986,8ac561329b2f7492
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\92_.jpg",Фото руд по сортам. ч2\тонкие\92_.jpg,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,4.390015,4160,2768,11.51488,1.5028901734104045,landscape,9a3bb5e4829ce265dabd8d7fbdd38cda2746c1ea5f2c1a2c9846f3e0e9f768a3,9712709104578939812,86ca797871214ba4
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\93.JPG",Фото руд по сортам. ч2\тонкие\93.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.812272,2272,1704,3.871488,1.3333333333333333,landscape,27028cb516a03abd35335dbaa1576c632b08d4d9c9e390e337c36f695abb6e85,10864487834692170098,96c66a1f85613172
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\94.JPG",Фото руд по сортам. ч2\тонкие\94.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.837202,2272,1704,3.871488,1.3333333333333333,landscape,8ced5f2d7a9d13d353030c6356d39fcea58a1f326252b8a41ad155dbbf29e9af,9303709649635424835,811d6aa217e4ba43
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\95.JPG",Фото руд по сортам. ч2\тонкие\95.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.807372,2272,1704,3.871488,1.3333333333333333,landscape,c6775ca65e1e8efc590cb44a074145ad0f41c36abf3eb0337f56fc8e95332bf7,14570029573768857606,ca3324b3b76dc806
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\96.JPG",Фото руд по сортам. ч2\тонкие\96.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.810906,2272,1704,3.871488,1.3333333333333333,landscape,dbea40e532110027201bb89a600c4ffa511ccd2c21fe21c98f71b374033c403c,11158905296485749193,9adc653ea74211c9
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\97.JPG",Фото руд по сортам. ч2\тонкие\97.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.827511,2272,1704,3.871488,1.3333333333333333,landscape,2d2a17a45aaa66e4532fa411d235a45b55bc77e36c9f19c59feca730e1f02101,10699844390441082944,947d7bc86c326040
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\98.JPG",Фото руд по сортам. ч2\тонкие\98.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.790167,2272,1704,3.871488,1.3333333333333333,landscape,687fa79f3a4ff1f67dcd963159b9e73b961ba993112d9bcd618babbe2e93d880,10626635183290410592,9379646599b16660
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\99.JPG",Фото руд по сортам. ч2\тонкие\99.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.791861,2272,1704,3.871488,1.3333333333333333,landscape,36113b7900664c4c128322f0b9a083a2d400c3da308a4cda47a6d6afef5b0e9d,11342723122434008849,9d6972956249e711
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\9_.jpg",Фото руд по сортам. ч2\тонкие\9_.jpg,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,5.534266,4160,2768,11.51488,1.5028901734104045,landscape,e40c2503550233c0be5af65d58df6a429137a997e6cc5c8faeac73b6a3fb0f54,11455855665437174780,9efb600830876bfc
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0464.JPG",Фото руд по сортам. ч2\тонкие\DSCN0464.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.820562,2272,1704,3.871488,1.3333333333333333,landscape,ab57b76986aad72b10ce715ecc8ff1cd72f8655224efd0a0cdcca9030b20a533,9673235222359957642,863e3c2f098fe08a
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0466.JPG",Фото руд по сортам. ч2\тонкие\DSCN0466.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.839722,2272,1704,3.871488,1.3333333333333333,landscape,210b612dde3080f7f1cf1bacf7af3030b91cfc06cf7fa9d1cadd4d868e26b1ac,9519592882849623118,841c634a3c96ac4e
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0475.JPG",Фото руд по сортам. ч2\тонкие\DSCN0475.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.810645,2272,1704,3.871488,1.3333333333333333,landscape,9b93e72a3d6cf499c8e91b2fcd1231caf9787e46599e30557a10b29b7f9de71d,11104548909732166988,9a1b486623897d4c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0476.JPG",Фото руд по сортам. ч2\тонкие\DSCN0476.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.80297,2272,1704,3.871488,1.3333333333333333,landscape,f2744eb85809caac5da5828529682432625479bfcb1225bf83cc080e7b6b51e4,9307342099392648961,812a5253b5565701
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0614.JPG",Фото руд по сортам. ч2\тонкие\DSCN0614.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.802205,2272,1704,3.871488,1.3333333333333333,landscape,51745c2f6acb9b495b4578002d3c3db56b133ad522ee85d458c49948767abec7,10604365838543053434,932a468bbaa5627a
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0615.JPG",Фото руд по сортам. ч2\тонкие\DSCN0615.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.846704,2272,1704,3.871488,1.3333333333333333,landscape,8a2dc8d819f23e2676b81d60389439945276f8df845dfb7a1c1ff5fa8b8623c1,9743919093556615499,87395aca4396994b
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0617.JPG",Фото руд по сортам. ч2\тонкие\DSCN0617.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.795171,2272,1704,3.871488,1.3333333333333333,landscape,964ac64439988fc6b6395e353e2ef40116f2eaf3a3b7c58b8d38e9ef3de4c3fe,10842548087568971478,9678780a13a3b6d6
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0618.JPG",Фото руд по сортам. ч2\тонкие\DSCN0618.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.814411,2272,1704,3.871488,1.3333333333333333,landscape,04a77a0ec428adc7bed8912494fff094d58f9fbd8e5c4dd36a9a33867af8592b,10694135855000947249,946933e671198a31
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0629.JPG",Фото руд по сортам. ч2\тонкие\DSCN0629.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.835701,2272,1704,3.871488,1.3333333333333333,landscape,6b6110c28850556d12249750ed4d4665b22c6847b71822fdcdd7c537b46c2d77,9741684464844957411,87316a68390666e3
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0646.JPG",Фото руд по сортам. ч2\тонкие\DSCN0646.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.861794,2272,1704,3.871488,1.3333333333333333,landscape,450647e0ce083971454820d88cc9eacb71f6c4b7d6b17f0870c727ea13e73857,10531993849425472873,9229289aeb9aad69
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0671.JPG",Фото руд по сортам. ч2\тонкие\DSCN0671.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.806397,2272,1704,3.871488,1.3333333333333333,landscape,3d0f8640efb609166cd2be8c52030e0e53eb0e2ec6a24247682d1c7459fdb5a7,9758574244881337500,876d6b92946d8c9c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0673.JPG",Фото руд по сортам. ч2\тонкие\DSCN0673.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.801904,2272,1704,3.871488,1.3333333333333333,landscape,ef2f1c750332782d9c76413731d46516169e8b9f624e0ece523cfa61f6e124cc,9661762485281699988,861579ca47693894
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0684.JPG",Фото руд по сортам. ч2\тонкие\DSCN0684.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.820781,2272,1704,3.871488,1.3333333333333333,landscape,c2ee59cf8d7c6cc1093e83477963907419ac8b69cd6dd62348f6d0b563bfb2d6,14173447371988153306,c4b2334a6a0c33da
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN0997.JPG",Фото руд по сортам. ч2\тонкие\DSCN0997.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.805007,2272,1704,3.871488,1.3333333333333333,landscape,226ca97b36d8170e4eab2a2e887e7c2cfdd12c1fc7f28d4072aa07cc0279674e,9587154757597485223,850c6a75054b58a7
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1005.JPG",Фото руд по сортам. ч2\тонкие\DSCN1005.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.829798,2272,1704,3.871488,1.3333333333333333,landscape,a8f1134ece0ae3231ca4c5c8864e05bf4ccadb1a997e5342c7ed33c32b85c0bb,10555136808794567992,927b61010bd9b538
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1006.JPG",Фото руд по сортам. ч2\тонкие\DSCN1006.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.83537,2272,1704,3.871488,1.3333333333333333,landscape,bd49b39e2d78ea6adf7a1761e81c95ed855036c73acac53ea6c476200a7bd540,9317438607427066451,814e310c2c335a53
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1007.JPG",Фото руд по сортам. ч2\тонкие\DSCN1007.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.81694,2272,1704,3.871488,1.3333333333333333,landscape,c73c0489ce5e54cac77bb4c4b9358e9ce1a11a05cf65efb8c4f804f6dd9b9eea,9543987676982936802,84730e39db4604e2
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1008.JPG",Фото руд по сортам. ч2\тонкие\DSCN1008.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.789596,2272,1704,3.871488,1.3333333333333333,landscape,33a926fd7ce40866b656c4b6261e4920daa0fecb3d786c840199c324e801c122,9604521820060230978,854a1db55a2da542
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1011.JPG",Фото руд по сортам. ч2\тонкие\DSCN1011.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.793835,2272,1704,3.871488,1.3333333333333333,landscape,2d30fe87dddd010e22b75272b6429763bfb41b5c75c5ffddc88b4f5fe5613474,9528431861039125172,843bca4b37c052b4
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1012.JPG",Фото руд по сортам. ч2\тонкие\DSCN1012.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.811264,2272,1704,3.871488,1.3333333333333333,landscape,c4e6b012bf4f2e71a03dfac4c15738d77e9572d828bc9298ec75405d8851bfed,11250382701360486949,9c216375b5ca9a25
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1040.JPG",Фото руд по сортам. ч2\тонкие\DSCN1040.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.799353,2272,1704,3.871488,1.3333333333333333,landscape,644a8e5a002378d1f016b48294c2603da477d7e37274f86b778e43b310a51c32,9540437591365962894,846671712326cc8e
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1041.JPG",Фото руд по сортам. ч2\тонкие\DSCN1041.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.794027,2272,1704,3.871488,1.3333333333333333,landscape,4d5eebc55be3ec762117906643a97e03b9ecb65f17b5d0d1a4014e44866df0ad,13582715714233435216,bc7f7ffa50000450
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1043.JPG",Фото руд по сортам. ч2\тонкие\DSCN1043.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.779304,2272,1704,3.871488,1.3333333333333333,landscape,acb3d76837b379815230c3eea4473f5ac21b4422c3ac18c7dc5487e304d2a52e,11007991528355699828,98c43df8e2269c74
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1044.JPG",Фото руд по сортам. ч2\тонкие\DSCN1044.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.859264,2272,1704,3.871488,1.3333333333333333,landscape,8240b73d907f64836bb617ca477b8036d6b7fb500ce6212a7052d2c393fabad2,10469521180303676106,914b360b286dd2ca
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1045.JPG",Фото руд по сортам. ч2\тонкие\DSCN1045.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.834087,2272,1704,3.871488,1.3333333333333333,landscape,9ee9b767081dc05e143de2bbda579be0a9205c2db7db575de29fa8ebc1eeea9b,9546237385644320873,847b0c52f8e22869
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1050.JPG",Фото руд по сортам. ч2\тонкие\DSCN1050.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.798362,2272,1704,3.871488,1.3333333333333333,landscape,8787c9f461f47caec7bebc9850a163e0212e74edfb35b0a83003f5ee9798cf4b,10109861610951963379,8c4d7192212672f3
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1052.JPG",Фото руд по сортам. ч2\тонкие\DSCN1052.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.835192,2272,1704,3.871488,1.3333333333333333,landscape,068ca9f74a2a6d3c8586dc5161713def3417b3198938d33be1821994dde1bb88,10552852475186219434,9273436a2e9389aa
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1057.JPG",Фото руд по сортам. ч2\тонкие\DSCN1057.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.832497,2272,1704,3.871488,1.3333333333333333,landscape,4969560b68c0dc54f02845fa33381bf1c6ef6f8732b3894d888235587f9fc185,10683239224377675804,94427d78eb8d101c
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1070.JPG",Фото руд по сортам. ч2\тонкие\DSCN1070.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.189417,2272,1704,3.871488,1.3333333333333333,landscape,d10f5376fb57a53413fa1cae90ec8f75585d522dda293f7bf026f60dff268417,9678923119269164098,8652714bbc5ab442
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1071.JPG",Фото руд по сортам. ч2\тонкие\DSCN1071.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.842355,2272,1704,3.871488,1.3333333333333333,landscape,b0af8f7a23f2edc2dffd5db932c6f6e8072e01c57a67e04337398bd96ef7f434,15066054635086100774,d11560de02ef3926
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1072.JPG",Фото руд по сортам. ч2\тонкие\DSCN1072.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.814049,2272,1704,3.871488,1.3333333333333333,landscape,a1045525c3dc774030c6f75bcf332d600e607be8606d16b11ac4bab8af12941d,9958379253748483363,8a33452b664c4523
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1076.JPG",Фото руд по сортам. ч2\тонкие\DSCN1076.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.793531,2272,1704,3.871488,1.3333333333333333,landscape,cc5d063f4d55abf23212616cacd627ebf744c98b6e024db142e81020b38fbcb1,11326942662112074646,9d316256a6685b96
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1077.JPG",Фото руд по сортам. ч2\тонкие\DSCN1077.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.800575,2272,1704,3.871488,1.3333333333333333,landscape,18a7ec0b99f5747a290060c2e0263c7b7ff8d36812c2e057f442f86d9e8cb1ca,9526569459557849304,84352c731507d8d8
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1090.JPG",Фото руд по сортам. ч2\тонкие\DSCN1090.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.815158,2272,1704,3.871488,1.3333333333333333,landscape,4922339692cde88a04254b91ff37d5be2d4873d04d9b03cb069da5668ad3183e,10678922678593869965,94332798c973588d
"C:\Users\Vladimir\Yandex.Disk\Загрузки\Задача 3. Скажи мне, кто твой шлиф\Фото руд по сортам. ч2\тонкие\DSCN1204.JPG",Фото руд по сортам. ч2\тонкие\DSCN1204.JPG,Фото руд по сортам. ч2,тонкие,Труднообогатимые руды,.jpg,JPEG,RGB,0.830031,2272,1704,3.871488,1.3333333333333333,landscape,a47e1909d5ed2b08079f1107a8b26f42e52a10a3d2bad4f6dbe00a14d424b691,10481118877319226968,91746a166b40e658
